图片链接,,谣言内容,谣言来源,发布时间
https://pqnoss.kepuchina.cn/2022/10/17/10/image/f917ec.png,981,醒来记得自己做的梦说明睡眠不好？,科学辟谣,2022/10/17
https://pqnoss.kepuchina.cn/2022/10/10/10/image/abc8f6.png,982,有防腐剂的月饼会有害健康吗？,科学辟谣,2022/10/10
https://pqnoss.kepuchina.cn/2022/10/10/10/image/ecc059.png,983,无糖月饼真的没放糖吗？,科学辟谣,2022/10/10
https://pqnoss.kepuchina.cn/2022/10/10/10/image/d8fbe8.png,984,纯手工月饼更健康？,科学辟谣,2022/10/10
https://pqnoss.kepuchina.cn/2022/10/10/10/image/2df8c9.png,985,月饼热量很高？,科学辟谣,2022/10/10
https://pqnoss.kepuchina.cn/2022/10/09/10/image/08ea5a.png,986,与父亲互动可以促进孩子的社交发展？,科学辟谣,2022/10/9
https://pqnoss.kepuchina.cn/2022/10/09/10/image/04b47b.png,987,有父亲陪伴的孩子语言发展能力更好？,科学辟谣,2022/10/9
https://pqnoss.kepuchina.cn/2022/10/09/10/image/45e340.png,988,有爸爸陪伴的孩子脑子更聪明？,科学辟谣,2022/10/9
https://pqnoss.kepuchina.cn/2022/10/08/11/image/ee3bef.png,989,金鱼不知道饥饱？,科学辟谣,2022/10/8
https://pqnoss.kepuchina.cn/2022/10/08/11/image/7f2e69.png,990,防晒衣买越贵的越好？,科学辟谣,2022/10/8
https://pqnoss.kepuchina.cn/2022/10/08/11/image/db47d4.png,991,防晒衣是“智商税”吗？,科学辟谣,2022/10/8
https://pqnoss.kepuchina.cn/2022/10/08/11/image/195107.png,992,肉毒杆菌食物中毒无法预防？,科学辟谣,2022/10/8
https://pqnoss.kepuchina.cn/2022/10/08/11/image/c6d983.png,993,食物产生肉毒杆菌吃了会中毒？,科学辟谣,2022/10/8
https://pqnoss.kepuchina.cn/2022/10/08/10/image/78e124.png,994,用降温喷雾可以持续降温？,科学辟谣,2022/10/8
https://pqnoss.kepuchina.cn/2022/10/08/10/image/c9a083.png,995,降温喷雾喷在皮肤上会冻伤吗？,科学辟谣,2022/10/8
https://pqnoss.kepuchina.cn/2022/10/02/14/image/5e9f59.png,996,无氧运动会把自己练成“肌肉块”？,科学辟谣,2022/10/2
https://pqnoss.kepuchina.cn/2022/10/02/14/image/bc8eeb.png,997,无氧运动不能减脂吗？,科学辟谣,2022/10/2
https://pqnoss.kepuchina.cn/2022/10/02/13/image/e03a03.png,998,有氧运动和无氧运动是独立的两个运动吗？,科学辟谣,2022/10/2
https://pqnoss.kepuchina.cn/2022/10/02/13/image/dca00a.png,999,夏天可以喝含糖饮料替代饮用水吗？,科学辟谣,2022/10/2
https://pqnoss.kepuchina.cn/2022/10/02/13/image/ded346.png,1000,身体感觉渴了才应该喝水吗？,科学辟谣,2022/10/2
https://pqnoss.kepuchina.cn/2022/10/02/13/image/32d2cd.png,1001,水喝的越多越好？,科学辟谣,2022/10/2
https://pqnoss.kepuchina.cn/2022/10/02/13/image/fabc07.jpg,1002,享用美食，无法避免寄生虫吗？,科学辟谣,2022/10/2
https://pqnoss.kepuchina.cn/2022/10/02/13/image/fd40b8.png,1003,福寿螺和田螺区别很大？,科学辟谣,2022/10/2
https://pqnoss.kepuchina.cn/2022/10/02/13/image/2095db.png,1004,吃福寿螺危害不大？,科学辟谣,2022/10/2
https://pqnoss.kepuchina.cn/2022/09/29/13/image/bc99f0.jpg,1005,吃腊肉会长胖？,科学辟谣,2022/9/29
https://pqnoss.kepuchina.cn/2022/09/29/13/image/f43aed.jpg,1006,腊肉吃了会致癌？,科学辟谣,2022/9/29
https://pqnoss.kepuchina.cn/2022/09/29/13/image/e9b6d8.jpg,1007,发霉的腊肉洗了还能吃？,科学辟谣,2022/9/29
https://pqnoss.kepuchina.cn/2022/09/29/13/image/b23c48.jpg,1008,腊肉没有保质期？,科学辟谣,2022/9/29
https://pqnoss.kepuchina.cn/2022/09/29/11/image/dac25c.png,1009,睡前一杯酒养生？,科学辟谣,2022/9/29
https://pqnoss.kepuchina.cn/2022/09/29/11/image/5eeffd.png,1010,少量喝酒不会对身体有危害吗？,科学辟谣,2022/9/29
https://pqnoss.kepuchina.cn/2022/09/29/10/image/eb4526.png,1011,种子有自己的方法传播吗？,科学辟谣,2022/9/29
https://pqnoss.kepuchina.cn/2022/09/29/10/image/fde2f1.png,1012,蚂蚁可以传播植物的种子？,科学辟谣,2022/9/29
https://pqnoss.kepuchina.cn/2022/09/28/15/image/707143.png,1013,爱吃糖会导致皮肤变差？,科学辟谣,2022/9/28
https://pqnoss.kepuchina.cn/2022/09/28/15/image/c86e38.png,1014,只有小孩子才会得龋齿？,科学辟谣,2022/9/28
https://pqnoss.kepuchina.cn/2022/09/28/15/image/212823.png,1015,吃甜食不会发胖吗？,科学辟谣,2022/9/28
https://pqnoss.kepuchina.cn/2022/09/28/11/image/db7f0d.png,1016,小便颜色深就是上火了？,科学辟谣,2022/9/28
https://pqnoss.kepuchina.cn/2022/09/28/11/image/f36c2b.png,1017,小便颜色与健康无关？,科学辟谣,2022/9/28
https://pqnoss.kepuchina.cn/2022/09/28/11/image/d00095.png,1018,不是所有餐厅都可以售卖凉菜吗？,科学辟谣,2022/9/28
https://pqnoss.kepuchina.cn/2022/09/27/15/image/002275.png,1020,用水果代替主食可以减肥？,科学辟谣,2022/9/27
https://pqnoss.kepuchina.cn/2022/09/27/15/image/2efe16.png,1021,水果皮不能吃，农药残留太多？,科学辟谣,2022/9/27
https://pqnoss.kepuchina.cn/2022/09/27/15/image/7e9e1f.png,1022,先吃水果后吃饭？,科学辟谣,2022/9/27
https://pqnoss.kepuchina.cn/2022/09/27/15/image/7d37d7.png,1023,空腹不能吃含酸多的水果？,科学辟谣,2022/9/27
https://pqnoss.kepuchina.cn/2022/09/27/14/image/18d05e.png,1024,空调也会”中暑“吗？,科学辟谣,2022/9/27
https://pqnoss.kepuchina.cn/2022/09/27/14/image/0359ba.png,1025,变色镜片对眼睛有害吗？,科学辟谣,2022/9/27
https://pqnoss.kepuchina.cn/2022/09/27/14/image/89f5e1.png,1026,偏光镜可以消除眩光？,科学辟谣,2022/9/27
https://pqnoss.kepuchina.cn/2022/09/27/14/image/0cda15.png,1027,太阳镜颜色和功能无关？,科学辟谣,2022/9/27
https://pqnoss.kepuchina.cn/2022/09/27/13/image/5085d7.png,1028,胆红素的高低和肝的健康有关？,科学辟谣,2022/9/27
https://pqnoss.kepuchina.cn/2022/09/13/11/image/889c8c.jpg,1029,木耳泡久了会产生毒素吗？,科学辟谣,2022/9/13
https://pqnoss.kepuchina.cn/2022/09/13/11/image/8e009a.jpg,1030,坚果有霉苦味坚决不能吃？,科学辟谣,2022/9/13
https://pqnoss.kepuchina.cn/2022/09/13/11/image/a5f5aa.jpg,1031,死螃蟹也能吃吗？,科学辟谣,2022/9/13
https://pqnoss.kepuchina.cn/2022/09/13/11/image/c75f02.jpg,1032,发芽的土豆可以吃？,科学辟谣,2022/9/13
https://pqnoss.kepuchina.cn/2022/09/13/11/image/280de7.jpg,1033,水果烂了一点可以吃吗？,科学辟谣,2022/9/13
https://pqnoss.kepuchina.cn/2022/09/13/10/image/fe2224.jpg,1034,天花疫苗可以预防猴痘吗？,科学辟谣,2022/9/13
https://pqnoss.kepuchina.cn/2022/09/13/10/image/3ca995.png,1035,猴痘是性病吗？,科学辟谣,2022/9/13
https://pqnoss.kepuchina.cn/2022/09/05/10/image/8c366d.jpg,1036,空调有最佳温度吗？,科学辟谣,2022/9/5
https://pqnoss.kepuchina.cn/2022/09/05/10/image/0e7034.jpg,1037,空调调高温度可以省电？,科学辟谣,2022/9/5
https://pqnoss.kepuchina.cn/2022/09/05/09/image/313b6a.jpg,1038,改变体态会显高吗？,科学辟谣,2022/9/5
https://pqnoss.kepuchina.cn/2022/09/05/09/image/cad3e0.jpg,1039,做手术就可以长高？,科学辟谣,2022/9/5
https://pqnoss.kepuchina.cn/2022/09/05/09/image/37ee87.jpg,1040,成年之后还能长个？,科学辟谣,2022/9/5
https://pqnoss.kepuchina.cn/2022/08/29/13/image/d131b9.jpg,1041,斑秃无法治疗？,科学辟谣,2022/8/29
https://pqnoss.kepuchina.cn/2022/08/29/12/image/98d6e0.png,1042,斑秃只有年龄大的人才会有吗？,科学辟谣,2022/8/29
https://pqnoss.kepuchina.cn/2022/08/29/11/image/cb335d.jpg,1043,什么种类的食物都可以放冰箱？,科学辟谣,2022/8/29
https://pqnoss.kepuchina.cn/2022/08/29/11/image/0c6e69.jpg,1044,食物放冰箱放多久都不会坏？,科学辟谣,2022/8/29
https://pqnoss.kepuchina.cn/2022/08/22/11/image/2d24f8.jpg,1045,睡眠8小时才是最理想的时间吗？,科学辟谣,2022/8/22
https://pqnoss.kepuchina.cn/2022/08/22/11/image/66d228.jpg,1046,睡眠不好可以医治吗？,科学辟谣,2022/8/22
https://pqnoss.kepuchina.cn/2022/08/22/11/image/c4c8d6.jpg,1047,熬夜对身体没什么坏处？,科学辟谣,2022/8/22
https://pqnoss.kepuchina.cn/2022/08/22/10/image/5b58ea.jpg,1048,呼吸不畅的人不能戴N95口罩？,科学辟谣,2022/8/22
https://pqnoss.kepuchina.cn/2022/08/22/10/image/4a9721.jpg,1049,戴口罩会影响呼吸吗？,科学辟谣,2022/8/22
https://pqnoss.kepuchina.cn/2022/08/15/10/image/f19884.jpg,1050,淡水水产不能生吃吗？,科学辟谣,2022/8/15
https://pqnoss.kepuchina.cn/2022/08/15/10/image/33f33a.jpg,1051,海洋水产没有寄生虫？,科学辟谣,2022/8/15
https://pqnoss.kepuchina.cn/2022/08/15/09/image/a907c4.jpg,1052,加调料能杀死水产里的寄生虫？,科学辟谣,2022/8/15
https://pqnoss.kepuchina.cn/2022/08/08/14/image/825616.jpg,1053,喝绿豆汤可以解“毒”吗？,科学辟谣,2022/8/8
https://pqnoss.kepuchina.cn/2022/08/08/14/image/0b4166.jpg,1054,绿豆没有什么营养？,科学辟谣,2022/8/8
https://pqnoss.kepuchina.cn/2022/08/08/11/image/138ff6.jpg,1055,感染寄生虫无法避免？,科学辟谣,2022/8/8
https://pqnoss.kepuchina.cn/2022/08/08/11/image/19b475.jpg,1056,生吃水产会感染寄生虫？,科学辟谣,2022/8/8
https://pqnoss.kepuchina.cn/2022/08/08/11/image/d78012.jpg,1057,卫生纸可以直接冲进马桶里吗？,科学辟谣,2022/8/8
https://pqnoss.kepuchina.cn/2022/08/01/15/image/5542eb.jpg,1058,空调反复开关更费电？,科学辟谣,2022/8/1
https://pqnoss.kepuchina.cn/2022/08/01/15/image/cb5313.jpg,1059,空调清洗可以自行操作？,科学辟谣,2022/8/1
https://pqnoss.kepuchina.cn/2022/08/01/15/image/e847e5.jpg,1060,“空调病”没法预防？,科学辟谣,2022/8/1
https://pqnoss.kepuchina.cn/2022/08/01/15/image/64b2b4.png,1061,肺癌是女性健康的“头号杀手”？,科学辟谣,2022/8/1
https://pqnoss.kepuchina.cn/2022/08/01/15/image/e7495d.jpg,1062,医院里有“超自然事件”吗？,科学辟谣,2022/8/1
https://pqnoss.kepuchina.cn/2022/07/27/10/image/180844.png,1063,菠萝蜜的核不能吃？,科学辟谣,2022/7/27
https://pqnoss.kepuchina.cn/2022/07/27/10/image/7eae0d.jpg,1064,菠萝蜜没什么营养？,科学辟谣,2022/7/27
https://pqnoss.kepuchina.cn/2022/07/27/10/image/e6afd9.jpg,1065,菠萝蜜和菠萝是“亲戚”？,科学辟谣,2022/7/27
https://pqnoss.kepuchina.cn/2022/07/27/10/image/117563.jpg,1066,菠萝蜜是世界上最重的水果吗？,科学辟谣,2022/7/27
https://pqnoss.kepuchina.cn/2022/07/20/10/image/728b32.jpg,1067,蚊子叮咬会传播传染病？,科学辟谣,2022/7/20
https://pqnoss.kepuchina.cn/2022/07/20/09/image/a2c152.jpg,1068,O型血招蚊子？,科学辟谣,2022/7/20
https://pqnoss.kepuchina.cn/2022/07/20/09/image/6a3889.jpg,1069,野外的蚊子更毒？,科学辟谣,2022/7/20
https://pqnoss.kepuchina.cn/2022/07/20/09/image/353526.jpg,1070,蚊子包的型号因人而异？,科学辟谣,2022/7/20
https://pqnoss.kepuchina.cn/2022/07/12/13/image/e23ceb.jpg,1071,吃牛油果会变胖？,科学辟谣,2022/7/12
https://pqnoss.kepuchina.cn/2022/07/12/12/image/53976f.jpg,1072,牛油果没什么营养？,科学辟谣,2022/7/12
https://pqnoss.kepuchina.cn/2022/07/01/11/image/1bf2e1.jpg,1074,水果吃得越多越好吗？,科学辟谣,2022/7/1
https://pqnoss.kepuchina.cn/2022/07/01/10/image/1bf7e5.jpg,1075,水果皮上有农药不能吃？,科学辟谣,2022/7/1
https://pqnoss.kepuchina.cn/2022/07/01/10/image/2d8dde.jpg,1076,先吃水果再吃饭更利于营养吸收？,科学辟谣,2022/7/1
https://pqnoss.kepuchina.cn/2022/07/01/10/image/c44070.jpg,1077,含酸多的水果不能空腹吃？,科学辟谣,2022/7/1
https://pqnoss.kepuchina.cn/2022/06/27/10/image/4d46b4.png,1078,入侵家中的白蚁可以被消灭吗？,科学辟谣,2022/6/27
https://pqnoss.kepuchina.cn/2022/06/27/10/image/14ed14.png,1079,白蚁应该被“赶尽杀绝”吗？,科学辟谣,2022/6/27
https://pqnoss.kepuchina.cn/2022/06/27/10/image/cd7c89.png,1080,白蚁就是白色的蚂蚁？,科学辟谣,2022/6/27
https://pqnoss.kepuchina.cn/2022/06/23/16/image/02fac5.jpg,1081,“洋”蔬菜比普通蔬菜营养价值高？,科学辟谣,2022/6/23
https://pqnoss.kepuchina.cn/2022/06/20/11/image/0c5311.jpg,1082,吸烟会影响前列腺健康？,科学辟谣,2022/6/20
https://pqnoss.kepuchina.cn/2022/06/20/11/image/2f30d4.jpg,1083,男性吸烟会影响性功能？,科学辟谣,2022/6/20
https://pqnoss.kepuchina.cn/2022/06/17/10/image/443d53.jpg,1084,脱发与吸烟无关吗？,科学辟谣,2022/6/17
https://pqnoss.kepuchina.cn/2022/06/17/09/image/6aa26c.jpg,1085,吸烟会导致皮肤老化？,科学辟谣,2022/6/17
https://pqnoss.kepuchina.cn/2022/06/14/10/image/586b0a.jpg,1086,仰头玩手机可以预防颈椎病？,科学辟谣,2022/6/14
https://pqnoss.kepuchina.cn/2022/06/14/10/image/3d96ed.jpg,1087,颈椎病不能随意按摩？,科学辟谣,2022/6/14
https://pqnoss.kepuchina.cn/2022/06/14/10/image/6a8fd0.jpg,1088,颈椎病可能导致瘫痪？,科学辟谣,2022/6/14
https://pqnoss.kepuchina.cn/2022/06/10/17/image/a58c7f.jpg,1089,猴痘蔓延至30国，它会成为新的大流行吗？,科学辟谣,2022/6/10
https://pqnoss.kepuchina.cn/2022/06/10/10/image/aab74d.jpg,1090,天花疫苗能防猴痘？,科学辟谣,2022/6/10
https://pqnoss.kepuchina.cn/2022/06/10/10/image/af1f88.jpg,1091,猴痘是依靠猴子传播？,科学辟谣,2022/6/10
https://pqnoss.kepuchina.cn/2022/06/10/10/image/8b47ae.png,1092,猴痘对我们会产生致命影响吗？,科学辟谣,2022/6/10
https://pqnoss.kepuchina.cn/2022/06/08/10/image/a8c30e.jpg,1093,“睡眠惊跳”对睡眠质量的影响没法改善？,科学辟谣,2022/6/8
https://pqnoss.kepuchina.cn/2022/06/08/10/image/abf764.jpg,1094,睡梦中“虎躯一震”是猝死的信号？,科学辟谣,2022/6/8
https://pqnoss.kepuchina.cn/2022/06/07/14/image/06d95a.jpg,1095,Omicron新变体传染性及免疫逃逸增强，最终解药何在？,科学辟谣,2022/6/7
https://pqnoss.kepuchina.cn/2022/06/07/11/image/a11ba2.jpg,1096,食物营养无法靠人为手段保存？,科学辟谣,2022/6/7
https://pqnoss.kepuchina.cn/2022/06/07/11/image/2dbd54.jpg,1097,食物营养“缩水”会导致人们营养不良？,科学辟谣,2022/6/7
https://pqnoss.kepuchina.cn/2022/06/07/11/image/717b46.jpg,1098,食物营养“缩水”和人为因素无关？,科学辟谣,2022/6/7
https://pqnoss.kepuchina.cn/2022/06/07/09/image/c754b7.jpg,1099,现在的食物营养不如从前吗？,科学辟谣,2022/6/7
https://pqnoss.kepuchina.cn/2022/06/06/10/image/b04ce3.jpg,1100,恐高症不能治愈？,科学辟谣,2022/6/6
https://pqnoss.kepuchina.cn/2022/06/06/10/image/a7dc96.jpg,1101,恐高症是病？,科学辟谣,2022/6/6
https://pqnoss.kepuchina.cn/2022/06/02/10/image/29cae7.jpg,1102,枇杷没有营养？,科学辟谣,2022/6/2
https://pqnoss.kepuchina.cn/2022/06/02/10/image/939d42.jpg,1103,吃枇杷能止咳？,科学辟谣,2022/6/2
https://pqnoss.kepuchina.cn/2022/06/01/10/image/4323d2.jpg,1104,运动后拉伸越久越好吗？,科学辟谣,2022/6/1
https://pqnoss.kepuchina.cn/2022/06/01/09/image/eeb1d6.jpg,1105,拉伸与促进身体健康无关？,科学辟谣,2022/6/1
https://pqnoss.kepuchina.cn/2022/05/31/17/image/2714d5.jpg,1106,除甲醛迷思：小心那个说“一定能除干净甲醛”的人,科学辟谣,2022/5/31
https://pqnoss.kepuchina.cn/2022/05/31/10/image/e8d643.jpg,1107,凉感面料比散热面料更凉快？,科学辟谣,2022/5/31
https://pqnoss.kepuchina.cn/2022/05/31/10/image/70bdf8.jpg,1108,穿冰丝面料更凉快？,科学辟谣,2022/5/31
https://pqnoss.kepuchina.cn/2022/05/31/09/image/8c525c.jpg,1109,商业APP会监听用户隐私？,科学辟谣,2022/5/31
https://pqnoss.kepuchina.cn/2022/05/30/17/image/c2940a.jpg,1110,物理学家能预言枪击案吗？?,科学辟谣,2022/5/30
https://pqnoss.kepuchina.cn/2022/05/30/13/image/6be6a0.jpg,1111,狗狗的智商高低和基因无关？,科学辟谣,2022/5/30
https://pqnoss.kepuchina.cn/2022/05/30/13/image/2648c3.png,1112,狗狗不听话是智商不高吗？,科学辟谣,2022/5/30
https://pqnoss.kepuchina.cn/2022/05/30/11/image/d9454b.jpg,1113,不同种类的狗智商不同吗？,科学辟谣,2022/5/30
https://pqnoss.kepuchina.cn/2022/05/30/11/image/cd7580.jpg,1114,狼和狗不是一个物种吗？,科学辟谣,2022/5/30
https://pqnoss.kepuchina.cn/2022/05/27/13/image/82a58e.jpg,1115,老人有基础病不能打疫苗吗？,科学辟谣,2022/5/27
https://pqnoss.kepuchina.cn/2022/05/27/13/image/61d9b7.jpg,1116,老年人不经常出门不需要接种疫苗？,科学辟谣,2022/5/27
https://pqnoss.kepuchina.cn/2022/05/26/15/image/89e4ee.png,1117,透明包装的牛奶更新鲜营养吗？,科学辟谣,2022/5/26
https://pqnoss.kepuchina.cn/2022/05/26/15/image/42c1d8.png,1118,牛奶保质期长是因为加了防腐剂？,科学辟谣,2022/5/26
https://pqnoss.kepuchina.cn/2022/05/26/15/image/a3aac0.png,1119,牛奶能美白吗？,科学辟谣,2022/5/26
https://pqnoss.kepuchina.cn/2022/05/26/14/image/5dee6f.jpg,1120,喝牛奶就会爆痘吗？,科学辟谣,2022/5/26
https://pqnoss.kepuchina.cn/2022/05/26/14/image/716389.jpg,1121,用牛奶做的食物也可以补钙吗？,科学辟谣,2022/5/26
https://pqnoss.kepuchina.cn/2022/05/26/14/image/a35ac1.jpg,1122,乳糖不耐受不能喝牛奶吗？,科学辟谣,2022/5/26
https://pqnoss.kepuchina.cn/2022/05/26/14/image/720308.jpg,1123,每天喝够一斤牛奶没必要？,科学辟谣,2022/5/26
https://pqnoss.kepuchina.cn/2022/05/26/14/image/223fda.jpg,1124,喝牛奶可以补钙吗？,科学辟谣,2022/5/26
https://pqnoss.kepuchina.cn/2022/05/26/13/image/e9edab.jpg,1125,喝牛奶会导致性早熟吗？,科学辟谣,2022/5/26
https://pqnoss.kepuchina.cn/2022/05/25/15/image/0d45b6.jpg,1126,小行星撞地球带来的危险没法避免？,科学辟谣,2022/5/25
https://pqnoss.kepuchina.cn/2022/05/25/15/image/7e8bb2.jpg,1127,小行星撞击地球没有太大威力？,科学辟谣,2022/5/25
https://pqnoss.kepuchina.cn/2022/05/25/14/image/62049b.jpg,1128,小行星撞地球可能性很小？,科学辟谣,2022/5/25
https://pqnoss.kepuchina.cn/2022/05/24/15/image/e2ecc1.jpg,1129,改善体态会显高吗？,科学辟谣,2022/5/24
https://pqnoss.kepuchina.cn/2022/05/24/15/image/2ba3ac.jpg,1130,用医美手段可以长高吗？,科学辟谣,2022/5/24
https://pqnoss.kepuchina.cn/2022/05/24/15/image/473144.jpg,1131,长高主要靠腿部生长吗？,科学辟谣,2022/5/24
https://pqnoss.kepuchina.cn/2022/05/23/19/image/6f2144.jpg,1132,捡垃圾成瘾的老人，也许在努力与疾病搏斗,科学辟谣,2022/5/23
https://pqnoss.kepuchina.cn/2022/05/23/16/image/ed63d6.jpg,1133,性抑制针可以增高吗？,科学辟谣,2022/5/23
https://pqnoss.kepuchina.cn/2022/05/20/16/image/4adda9.jpg,1134,改善海洋环境有利于减少鲸类搁浅吗？,科学辟谣,2022/5/20
https://pqnoss.kepuchina.cn/2022/05/20/15/image/b5697c.jpg,1135,抹香鲸搁浅会有危险吗？,科学辟谣,2022/5/20
https://pqnoss.kepuchina.cn/2022/05/19/11/image/c13fde.png,1136,“杀死”病毒的六种方法：哪款最适合新冠病毒？,科学辟谣,2022/5/19
https://pqnoss.kepuchina.cn/2022/05/19/11/image/980ad5.jpg,1137,第一位接受青霉素临床治疗的病人，究竟因为什么死亡？,科学辟谣,2022/5/19
https://pqnoss.kepuchina.cn/2022/05/18/15/image/ebdf65.jpg,1138,不明原因急性肝炎会传染吗？,科学辟谣,2022/5/18
https://pqnoss.kepuchina.cn/2022/05/18/15/image/f049bf.jpg,1139,不明原因肝炎的罪魁祸首是腺病毒吗？,科学辟谣,2022/5/18
